uid,title,the content,writer,Published at,score,comments_quantity
41021852,,"There is absolutely no doubt that the Cuban economy is suffering through a severe crisis. However, mass emigration offers some benefits to the Communist regime. Many of the migrants who work in the USA send money back to their families in Cuba in the form of remittances, which provide valuable foreign exchange reserves to help pay for essential imports. Moreover, emigration provides an escape for those people who might otherwise form a potentially powerful class of under-employed and politically discontent civilians. If Cuba’s emigrants were still living on the island, then the Communist regime would have good reason to worry about a mass revolution, as shown by the experience of the Arab Spring, when authoritarian governments in Syria, Libya and Egypt, each struggling with rising demographic pressures and economic stagnation, were destabilized by popular rebellion. The Communist elite is certainly aware of the dangers to its regime from a potential “Cuban Spring,” and thus likely regards mass emigration as a welcome alternative, despite the obvious social liabilities of losing so much human capital.",diogenes_atx,1721527889,,
41022701,,I remember when I was called a Dago in NYC as a kid<p>Yeah all us Italians are just dirty mafiaosa,zombiwoof,1721540607,,
41018575,,This is almost Ukraine&#x27;s levels.,amunozo,1721500434,,
41018649,,&gt; <i>Marrero insisted that the Cuban government would not deviate from a centrally planned economy where “socialist state enterprises” are predominant.</i><p>Same as it ever was...,BurningFrog,1721500989,,
41019372,,It has also has an extremely low fertility rate.,Acrobatic_Road,1721506122,,
41020275,,Did US sanctions cause this? Why or why not?,greyvddhb,1721512110,,
41022075,,"The United States is singular in its ability to assimilate immigrants. It is our one true superpower. The people who come to our country, like these Cubans fleeing their country, often come from societies where they lack freedoms Americans take for granted. Many Americans scarcely even acknowledge these freedoms but immigrants with their outside eye see them clearly. In doing so they refresh our founding ideals of life, liberty, and the pursuit of happiness.<p>As a fourth generation American and midwesterner, I welcome these Cuban immigrants.",BenFranklin100,1721531389,,
41019866,,"Again and again I&#x27;ve been arguing for access to information. Let Cuba land an underwater cable in Miami. Ever since I was young I was fed this line &#x27;Glasnost helped accelerate the collapse of the Soviet Union, people wanted things their government wouldn&#x27;t give them... free access to information not filtered by their government&#x27;, but the US argues for some reason that Cubans can&#x27;t have this.<p>Is it fear of an even bigger migration? Why? Is it expat Cubans looking to kick out the ladder?",joecool1029,1721509286,,
41019176,,"It&#x27;s interesting reading the opinions in the comments on this thread. As a non-US person, I don&#x27;t have a strong opinion on Cuba. I&#x27;d like to visit someday but don&#x27;t know much about it other than the headlines. Reading the comments here it sounds like a pariah state on the level of North Korea. With 1m people leaving in a year, it clearly has its issues - but lots of the comments here are a good example of how your country&#x27;s media and propaganda can significantly colour your opinions. I don&#x27;t get the feeling many other countries continue to have such a negative opinion of Cuba.<p>Are there any countries other than the US that has a strong negative opinion on Cuba?<p>I&#x27;m also curious if anyone comes from a country that has a significant negative opinion on another country that others might find surprising?",basisword,1721504703,,
41018683,,"&gt; Most of those migrants have come to the United States in what experts call the most significant migration wave in Cuban history.<p>With the destabilization that a population drop of 10% has, the potential for more migration in the long term and the associated costs... Wouldn&#x27;t it make sense for the U.S. to invest and help Cuba? It would also have the additional benefit of maybe depriving Russia of an ally.",V__,1721501174,,
41019862,,This plus low fertility rates paint a bleak demographic picture. What happens to a country whose population collapses? I don&#x27;t think we have past data to reference here?,surfingdino,1721509274,,
41018690,,"Welcome to America. I mean that. The Cuban American community is awesome and has created a great culture in Florida and elsewhere<p>protip: if you see any Ivy League graduates fetishizing communism, just say &quot;been there, done that&quot;",oldpersonintx,1721501224,,
41018808,,[flagged],xyzzy4747,1721502072,,
41018647,,[flagged],bearjaws,1721500964,,
41021084,,[flagged],useconoterror,1721518557,,
41020130,,[flagged],pstrateman,1721511083,,
41019511,,Cuba&#x27;s economy is not doing well because of the illegitimate and illegal US embargo. End the blockade. Take Cuba off the completely farcical State Sponsors of Terror list. Let Cuba live!<p>Cuba developed its own COVID vaccine but couldn&#x27;t give it to its own people because they could not buy metal for syringes. Its fucking crazy.,tehjoker,1721507104,,
41018707,,,,1721501378,,
41018803,,"If I were Xi Jinping, I’d step in quite heavily at this point. A few billions in investment would do wonders there. I’m sure a hypersonic nuke base could also be negotiated in return.",ein0p,1721502055,,
41019613,,"I really want people to understand that a sterile term like &quot;economic sanctions&quot; really means &quot;starving them to death&quot;. It&#x27;s not just food. It&#x27;s the infrastructure necessary to grow food and to have clean drinking water. It&#x27;s basic medicines, life-saving stuff.<p>What we, as a country, have done and continue to do to Cuba is absolutely unconscionable.<p>It affects us too. Over the last 60+ years there have hundreds of thousands or even millions of Cuban migrants to the US. This [1] claims 2.7 million but includes US-born descendants. Cuban migrants aren&#x27;t a random sample of Cubans. They skew very much anti-Castro, which means by extension they skew very pro-Batista. Definitely right-leaning or even pro-fascist [2[.<p>Importing fascist or fascist adjacent people who ultimately became voters has changed US politics where Florida is now a safely red state. Here&#x27;s more on the demographics of Cubans in Miami in particular [3].<p>I find it interesting how this aspect of immigration is so often missed or glossed over.<p>There is absolutely no justification for continuing 60+ years of sanctions just because our puppet was deposed.<p>[1]: <a href=""https:&#x2F;&#x2F;www.migrationpolicy.org&#x2F;article&#x2F;cuban-immigrants-united-states-2021"" rel=""nofollow"">https:&#x2F;&#x2F;www.migrationpolicy.org&#x2F;article&#x2F;cuban-immigrants-uni...</a><p>[2]: <a href=""https:&#x2F;&#x2F;time.com&#x2F;archive&#x2F;6762287&#x2F;cuba-batista-backfire&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;time.com&#x2F;archive&#x2F;6762287&#x2F;cuba-batista-backfire&#x2F;</a><p>[3]: <a href=""https:&#x2F;&#x2F;latinostudies.nd.edu&#x2F;assets&#x2F;95278&#x2F;original&#x2F;grenchun.pdf"" rel=""nofollow"">https:&#x2F;&#x2F;latinostudies.nd.edu&#x2F;assets&#x2F;95278&#x2F;original&#x2F;grenchun....</a>",jmyeet,1721507637,,
41020841,,"This happens because of the US embargo, so I&#x27;ll blame US until they stop.",icar,1721516587,,
41022447,,"The arguments in favor of immigration are usually economical, but the resultant demographic change is a major force of disruption in our societies and the cause of many current social problems. My home state of California is an radically different place now than when I grew up only a few decades ago because of demographic change caused by immigration.<p>The question needs to be asked &quot;How much do you want your nation to change?&quot; in exchange for the alleged economic benefits. Blaming the social problems caused by immigration on citizens because of &quot;xenophobia&quot; when they never wanted mass immigration in the first place is the height of arrogance. The pro-immigration people want the economic benefits of immigration while shifting the blame for the inevitable social problems on the poor citizens who are often victims of these social problems. It&#x27;s sick.",systemstops,1721537344,,
41023438,,So they would rather flee like cowards instead of staying to fix the issues suffering their country. We don&#x27;t need more cowards in America either.,technick,1721550374,,
41020815,,"I am highly skeptical of LLMs as a mechanism to achieve AGI, but I also find this paper fairly unconvincing, bordering on tautological. I feel similarly about this as to what I&#x27;ve read of Chalmers - I agree with pretty much all of the conclusions, but I don&#x27;t feel like the text would convince me of those conclusions if I disagreed; it&#x27;s more like it&#x27;s showing me ways of explaining or illustrating what I already believed.<p>On embodiment - yes, LLMs do not have corporeal experience. But it&#x27;s not obvious that this means that they cannot, a priori, have an &quot;internal&quot; concept of reality, or that it&#x27;s impossible to gain such an understanding from text. The argument feels circular: LLMs are similar to a fake &quot;video game&quot; world because they aren&#x27;t real people - therefore, it&#x27;s wrong to think that they could be real people? And the other half of the argument is that because LLMs can only see text, they&#x27;re missing out on the wider world of non-textual communication; but then, does that mean that human writing is not &quot;real&quot; language? This argument feels especially weak in the face of multi-modal models that are in fact able to &quot;see&quot; and &quot;hear&quot;.<p>The other flavor of argument here is that LLM behavior is empirically non-human - e.g., the argument about not asking for clarification. But that only means that they aren&#x27;t <i>currently</i> matching humans, not that they <i>couldn&#x27;t</i>.<p>Basically all of these arguments feel like they fall down to the strongest counterargument I see proposed by LLM-believers, which is that sufficiently advanced mimicry is not only indistinguishable from the real thing, but at the limit in fact <i>is</i> the real thing. If we say that it&#x27;s impossible to have true language skills without implicitly having a representation of self and environment, and then we see an entity with what appears to be true language skills, we should conclude that that entity must contain within it a representation of self and environment. That argument doesn&#x27;t rely on any assumptions about the mechanism of representation other than a reliance on physicalism. Looking at it from the other direction, if you assume that all that it means to &quot;be human&quot; is encapsulated in the entropy of a human body, then that concept is necessarily describable with finite entropy. Therefore, by extension, there must be some number of parameters and some model architecture that completely encode that entropy. Questions like whether LLMs are the perfect architecture or whether the number of parameters required is a number that can be practically stored on human-manufacturable media are <i>engineering</i> questions, not philosophical ones: finite problems admit finite solutions, full stop.<p>Again, that conclusion <i>feels</i> wrong to me... but if I&#x27;m being honest with myself, I can&#x27;t point to why, other than to point at some form of dualism or spirituality as the escape hatch.",GeneralMayhem,1721516412,,
41020660,,"Full paper: [1].<p>Not much new here. The basic criticism is that LLMs are not embodied; they have no interaction with the real world. The same criticism can be applied to most office work.<p>Useful insight: &quot;We (humans) are always doing more than one thing.&quot; This is in the sense of language output having goals for the speaker, not just delivering information. This is related to the problem of LLMs losing the thread of a conversation. Probably the only reasonably new concept in this paper.<p>Standard rant: &quot;Humans are not brains that exist in a vat...&quot;<p>&quot;LLMs ... have nothing at stake.&quot; Arguable, in that some LLMs are trained using punishment. Which seems to have strong side effects. The undesirable behavior is suppressed, but so is much other behavior. That&#x27;s rather human-like.<p>&quot;LLMs Don’t Algospeak&quot;. The author means using word choices to get past dumb censorship algorithms. That&#x27;s probably do-able, if anybody cares.<p>[1] <a href=""https:&#x2F;&#x2F;arxiv.org&#x2F;pdf&#x2F;2407.08790"" rel=""nofollow"">https:&#x2F;&#x2F;arxiv.org&#x2F;pdf&#x2F;2407.08790</a>",Animats,1721515090,,
41022370,,"The authors of this paper are just another instance of the AI hype being used by people who have no connection to it, to attract some kind of attention.<p>&quot;Here is what we think about this current hot topic; please read our stuff and cite generously ...&quot;<p>&gt; <i>Language completeness assumes that a distinct and complete thing such as `a natural language&#x27; exists, the essential characteristics of which can be effectively and comprehensively modelled by an LLM</i><p>Replace &quot;LLM&quot; by &quot;linguistics&quot;. Same thing.<p>&gt; <i>The assumption of data completeness relies on the belief that a language can be quantified and wholly captured by data.</i><p>That&#x27;s all that a baby has, who becomes a native speaker of their surrounding language. Language acquisition does not imply totality of data. Not every native speaker recognizes exactly the same vocabulary and exactly the same set of grammar rules.",kazinator,1721536071,,
41020363,,"Good summary of some of the main &quot;theoretical&quot; criticism of LLMs but I feel that it&#x27;s a bit dated and ignores the recent trend of iterative post-training, especially with human feedback. Major chatbots are no doubt being iteratively refined on the feedback from users i.e. interaction feedback, RLHF, RLAIF. So ChatGPT could fall within the sort of &quot;enactive&quot; perspective on language and definitely goes beyond the issues of static datasets and data completeness.<p>Sidenote: the authors make a mistake when citing Wittgenstein to find similarity between humans and LLMs. Language modelling on a static dataset is mostly <i>not</i> a language game (see Bender and Koller&#x27;s section on distributional semantics and caveats on learning meaning from &quot;control codes&quot;)",mnkv,1721512690,,
41023054,,"Where I work, there&#x27;s a somewhat haphazardly divided org structure, where my team has some responsibility to answer the executives demands for &quot;use AI to help our core business&quot;. So we applied off-the-shelf models to extract structured context from mostly unstructured text - effectively a data engineering job - and thereby support analytics and create more dashboards for the execs to mull over.<p>Another team, with a similar role in a different part of the org has jumped (feet first) into optimizing large language models to turn them into agents, without consulting the business about whether they need such things. RAG, LoRA and all this optimization is well and good, but this engineering focus has found no actual application, expect wasting several million bucks hiring staff to do something nobody wants.",Simon_ORourke,1721544801,,
41020762,,"That&#x27;s a lot of thinking they&#x27;ve done about LLMs, but how much did they actually try LLMs? I have long threads where ChatGPT refine solutions to coding problems. Their example of losing the thread after printing a tiny list of 10 philosophers seems really outdated. Also it seems LLMs utilize nested contexts as well, for example when it can break it&#x27; own rules while telling a story or speaking hypothetically.",KHRZ,1721515962,,
41023216,,"How would the authors consider a paralyzed individual who can only move their eyes since birth? That person can learn the same concepts as other humans and communicate as richly (using only their eyes) as other humans. Clearly, the paper is viewing the problem very narrowly.",flimflamm,1721547157,,
41023090,,"See also <i>Beyond the Hype: A Realistic Look at Large Language Models • Jodie Burchell • GOTO 2024</i> - <a href=""https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=Pv0cfsastFs"" rel=""nofollow"">https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=Pv0cfsastFs</a>",rramadass,1721545358,,
41021892,,"I&#x27;m more or less a layperson when it comes to LLMs and this nascent concept of AI, but there&#x27;s one argument that I keep seeing that I feel like I understand, even without a thorough fluency with the underlying technology. I know that neural nets, and the mechanisms LLMs employ to train and form relational connections, can plausibly be compared to how synapses form signal paths between neurons. I can see how that makes intuitive sense.<p>I&#x27;m struggling to articulate my cognitive dissonance here, but is there any empirical evidence that LLMs, or their underlying machine learning technology, share anything at all with biological consciousness beyond a convenient metaphor for describing &quot;neural networks&quot; using terms borrowed from neuroscience? I don&#x27;t know that it necessarily follows that just because something was inspired by, or is somehow mimicking, the structure of the brain and its basic elements, that it should necessarily relate to its modeled reality in any literal way, let alone provide a sufficient basis for instantiating a phenomena we frankly know very little about. Not for nothing, but our models naturally cannot replicate any biological functions we do not fully understand. We haven&#x27;t managed to reproduce biological tissues that are exponentially less complex than the brain, are we really claiming that we&#x27;re just jumping straight past lab-grown t-bones to intelligent minds?<p>I&#x27;m sure most of the people reading this will have seen Matt Parker&#x27;s videos where they &quot;teach&quot; matchbooks to win a game against humans. Is anyone suggesting those matchbooks, given infinite time and repetition, would eventually spark emergent consciousness?<p>&gt; The argument would be that that conceptual model is encoded in the intermediate-layer parameters of the model, in a different but analogous way to how it&#x27;s encoded in the graph and chemical structure of your neurons.<p>Sorry if I have misinterpreted anyone. I honestly thought all the &quot;neuron&quot; and &quot;synapse&quot; references were handy metaphors to explain otherwise complex computations that resemble this conceptual idea of how our brains work. But it reads a lot like some of the folks in this thread believe it&#x27;s much more than metaphors, but rather a literal analog.",nativeit,1721528428,,
41021279,,The first stage is denial.,dboreham,1721520129,,
41020579,,"oh what a kettle of worms here... Now the mind must consider &quot;repetitive speech under pressure and in formal situations&quot; in contrast and comparison to &quot;limited mechanical ability to produce grammatic sequences of well-known words&quot; .. where is the boundary there?<p>I am a fan of this paper, warts and all !  (and the paper summary paragraph contained some atrocious grammar btw)",mistrial9,1721514298,,
41022592,,tl:dr; we&#x27;re duck-typing LLMs as AGI,amne,1721539310,,
41021951,,Chip design &amp; manufacturing is probably the closest thing we have to witchcraft as a species.,sbstp,1721529252,,
41021762,,"If the development of modern chiplet&#x2F;stacked die is interesting, semiwiki also has interesting articles from some of the vendors including breakdowns of design and integration costs:<p><a href=""https:&#x2F;&#x2F;semiwiki.com&#x2F;eda&#x2F;synopsys&#x2F;347420-the-immensity-of-software-development-the-challenges-of-debugging-part-1-of-4&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;semiwiki.com&#x2F;eda&#x2F;synopsys&#x2F;347420-the-immensity-of-so...</a><p>TSMC also discussed some of the challenges for multi-die design a month ago:<p><a href=""https:&#x2F;&#x2F;semiwiki.com&#x2F;semiconductor-manufacturers&#x2F;tsmc&#x2F;345909-tsmc-advanced-packaging-overcomes-the-complexities-of-multi-die-design&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;semiwiki.com&#x2F;semiconductor-manufacturers&#x2F;tsmc&#x2F;345909...</a><p>My take is that the rapid rise in heterogeneous solutions and complexity will provide some excess semi profitability, but at the cost of long run performance increases for &quot;new nodes&quot;. Instead of one path forward there are now many.<p>Or the most recent:<p><a href=""https:&#x2F;&#x2F;semiwiki.com&#x2F;semiconductor-manufacturers&#x2F;347646-tsmc-foundry-2-0-intel-idm-2-0-and-samsung-idunno-2-0&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;semiwiki.com&#x2F;semiconductor-manufacturers&#x2F;347646-tsmc...</a>",kurthr,1721526741,,
41022181,,"The TSMC description language mentioned is an “open” standard.<p><a href=""https:&#x2F;&#x2F;3dblox.org&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;3dblox.org&#x2F;</a><p><a href=""https:&#x2F;&#x2F;resources.sw.siemens.com&#x2F;en-US&#x2F;video-simplified-physical-verification-of-3dics-through-3dbloxtm&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;resources.sw.siemens.com&#x2F;en-US&#x2F;video-simplified-phys...</a>",gradschoolfail,1721532934,,
41021808,,"So anyone want to hazard to guess if the node shrinks are going to go more than seven ignoring the half steps?<p>If the article is correct that the major semis are going to kind of forge their own paths, in my opinion, that means marketing lots of even 1&#x2F;3 or quarter steps.",AtlasBarfed,1721527314,,
41022122,,Imagine if TSMC is out of the picture. Samsung would have de facto monopoly over semiconductor chips.,localfirst,1721532079,,
41021371,,[dead],generatedtruth,1721521087,,
41022899,,[dead],tenwz,1721543125,,
41021056,,[dead],Olesya000,1721518371,,
41023085,,,,1721545279,,
41022284,,"<a href=""https:&#x2F;&#x2F;archive.is&#x2F;0ODTi"" rel=""nofollow"">https:&#x2F;&#x2F;archive.is&#x2F;0ODTi</a>",jmholla,1721534500,,
41023239,,"What&#x27;s bizarre is that this guy says that tracking down this kid (who btw didn&#x27;t try to hide at all) made him a &quot;legend&quot; at Pokemon.<p>Quote from the article: &quot;Which was fantastic. Absolutely baked my legend in at Pokémon for like five years.&quot;<p>Don McGowan is a legend though, a legendary asshole for being proud of bullying a curious kid that was poking around in legally obtained game-files.",saberience,1721547469,,
41022350,,How far removed from reality is Don McGowan to brag about using his position to threaten a random child and their family? Lawyers are wild man.,ycombinatrix,1721535763,,
41023105,,I am guessing from the brief vague description of the &quot;hack&quot; that they had like cdn.pokemon.com&#x2F;pokemon&#x2F;1025.jpg and the kid incremented it to 1026.jpg and found the next Pokémon and that&#x27;s what was construed as &quot;hacking&quot;?,donatj,1721545557,,
41022222,,"&gt; &quot;A veteran investigator of video-game leaks reveals the tricks of the trade&quot;<p>Complete lie by the way. The highest revelation is that the found out that some streamer leaked something, because they noticed the leaked photos had the same icons as he did. Besides bullying a kid, this is just irrelevant.",constantcrying,1721533545,,
41022083,,"The &quot;wildest story of a leaker you dealt with&quot;, where they describe bullying a child for perfectly legal behavior, certainly was interesting.",greyface-,1721531523,,
41022179,,"&gt;‘Hacking software, that’s a federal crime, but I don’t want that to be the conversation. Why don’t we make it a conversation about the good and bad things he can do with a computer?’<p>What a complete piece of shit. Threatening a child and his parent because the child dumped some memory and found some file. He also knows that there is exactly zero chance for any legal actions towards that kid (and of course it is not his decision in any case), nevertheless he, the super helpful lawyer, gets to make threats however he wants.<p>Genuinely disgusting. How do these people live with themselves? &quot;Honey, today I made a kid afraid he was going to jail, because he copied some file of something we sold to him, how was your day?&quot;.",constantcrying,1721532927,,
41023202,,"&gt; Back when I was at Pokémon, some kid figured out how to extract the images from the card game. He found an icon from the developer and said ‘Holy s----, I found a new Pokémon.’ This kid included his email, and because of the way Pokémon did account creation, when we got the child’s account, we got the parent information, which included a phone number.<p>&gt; So I called his mom and said, ‘Listen, I wanted to tell you some things that Andrew is doing on the computer.’ She says, ‘So you’re saying he hacked your game.’ And I hear in the background: ‘I didn’t hack anything!’ I start describing it more technically. She says, ‘Is this a problem?’ I say, ‘Hacking software, that’s a federal crime, but I don’t want that to be the conversation. Why don’t we make it a conversation about the good and bad things he can do with a computer?’<p>When you boast about threatening kids, that says a lot about what kind of person you are",ekianjo,1721546965,,
41022474,,"Don McGowan, what a shitbird. Calls up this kid&#x27;s mom to insinuate the kid has done wrong and raise the threat of a serious criminal accusation. Kinda seems like you shouldn&#x27;t be allowed to practice law after that. I thought lawyers were supposed to have standards?",burnished,1721537752,,
41023159,,What an incredibly tone deaf admission of unethical behavior.<p>As general counsel he happily admitted to making false accusations of a federal crime against a minor.<p>This level of comfort and pride in unethical behavior raises the question of what else has Don McGowan done that is improper?,protastus,1721546329,,
41023399,,"Let&#x27;s review the facts...<p>The Pokémon company, in their own incompetence, leaked information by literally shipping it out to everyone on the internet who cared to download a copy of their game.<p>A child with computer skills found the data, got all enthusiastic about it and told the world via social media.<p>This fucking guy called the kid&#x27;s house and bullied and threatened his family with legal repercussions that would likely not ever materialize.<p>He threatened a kid whose only crime was loving his employer&#x27;s shitty game too much with a federal crime. An empty threat at that. &quot;Hacking software, that’s a federal crime&quot;. What hacking software? Your own incompetence led to this. Try not sending people data you don&#x27;t want them to have.<p>This piece of shit is actually so proud of what he did he brags about it in public instead of keeping it to himself.<p>This fucking asshole actually got a kick out of watching the kid&#x27;s live reactions to his nonsense on Twitter.<p>A child&#x27;s curiosity was destroyed for the sake of a corporation&#x27;s profit and control. Using his skills to analyze files? He will never do it again.<p>Bullying a child and his family somehow made this guy a legend in the Pokémon company.<p>Nintendo and all related corporations willingly employ people like this guy.<p>At those firms, shitting all over your customers and their families makes you a legend.<p>Did I understand all the facts correctly? I need to double check because what I just read made me doubt my sanity.<p>I refuse to believe this guy is stupid to the point he actually thinks the kid &quot;hacked&quot; the game. I must conclude that this was just a power play from the rich corporation he represents. The <i>real</i> threat was to bankrupt his family with a nonsense court case which would no doubt drain their time and money. Even if they won in court, it would be a pyrrhic victory due to the costs involved. Therefore despite likely having no leg to stand on this asshole leveraged the legal system to bully a child and his family into obedience to their corporate overlord.<p>I&#x27;ve always suspected this was the real intention behind all the &quot;threats&quot; coming from these corporations. Never thought I&#x27;d actually see them not only confirm it but also brag about it in public. What a wortless piece of shit.",matheusmoreira,1721549608,,
41022382,,"&gt; When it’s somebody complaining about workplace issues, I don’t really necessarily want to know who it is,
&gt; unless what they’re complaining about is, ‘My boss is sexually harassing me.’ Then I want to know who it is
&gt; because I want to know who their boss is. I’m investigating, not to try to out the person, but to try t
&gt; assess the truth of what they’re saying.<p>&gt; I  might have a talk with David. I might say, ‘Listen, I’ve figured out it was you. Do I not seem approachable?
&gt; Why are you and I not having a conversation about this?’ Obviously, my job is to protect the organization, but
&gt; ‘protect the organization’ takes on different meanings to different people. To me, ‘protect the organization’
&gt; has always meant: protect your people from bad things.<p>Good grief - do not fall for this shit.<p>The reason someone like him tries to figure out the identity of a person claiming sexual harassment is estimating and minimizing the liability. How credible are you (to the public, press, investigators, a potential jury), how big a platform do you have, etc. An unlikable, not-stereotypically-attractive loner who has no little social media connections? Not a threat. A person who has a thousand followers, is likable&#x2F;attractive, etc? Big threat.<p>The only reason they care about the identity of the harasser is to figure out how big a deal this might be. Manager of some QA testing group? Not a problem. C-suite or Vice President, etc? Big problem, that both legal and PR will be quickly roped in on.<p>Just like with HR, <i>nobody that works for your employer ever has your best interests even remotely on their priority list</i> beyond getting you to trust them so they can pump you for as much information as possible to sabotage your claims by doing things like creating alibis, destroying evidence, and searching out reasons to accuse you of being a poorly performing &#x2F; combative employee who is simply a malcontent.<p>If you&#x27;ve been or are being sexually harassed, your first stop should be an attorney (and in case it&#x27;s obvious, not one you find via your company&#x27;s EAP.)",KennyBlanken,1721536297,,
