uid,title,the content,writer,Published at,score,comments_quantity
41018808,,[flagged],xyzzy4747,1721502072,,
41018647,,[flagged],bearjaws,1721500964,,
41021084,,[flagged],useconoterror,1721518557,,
41020130,,[flagged],pstrateman,1721511083,,
41019511,,Cuba&#x27;s economy is not doing well because of the illegitimate and illegal US embargo. End the blockade. Take Cuba off the completely farcical State Sponsors of Terror list. Let Cuba live!<p>Cuba developed its own COVID vaccine but couldn&#x27;t give it to its own people because they could not buy metal for syringes. Its fucking crazy.,tehjoker,1721507104,,
41018707,,,,1721501378,,
41018803,,"If I were Xi Jinping, I’d step in quite heavily at this point. A few billions in investment would do wonders there. I’m sure a hypersonic nuke base could also be negotiated in return.",ein0p,1721502055,,
41019613,,"I really want people to understand that a sterile term like &quot;economic sanctions&quot; really means &quot;starving them to death&quot;. It&#x27;s not just food. It&#x27;s the infrastructure necessary to grow food and to have clean drinking water. It&#x27;s basic medicines, life-saving stuff.<p>What we, as a country, have done and continue to do to Cuba is absolutely unconscionable.<p>It affects us too. Over the last 60+ years there have hundreds of thousands or even millions of Cuban migrants to the US. This [1] claims 2.7 million but includes US-born descendants. Cuban migrants aren&#x27;t a random sample of Cubans. They skew very much anti-Castro, which means by extension they skew very pro-Batista. Definitely right-leaning or even pro-fascist [2[.<p>Importing fascist or fascist adjacent people who ultimately became voters has changed US politics where Florida is now a safely red state. Here&#x27;s more on the demographics of Cubans in Miami in particular [3].<p>I find it interesting how this aspect of immigration is so often missed or glossed over.<p>There is absolutely no justification for continuing 60+ years of sanctions just because our puppet was deposed.<p>[1]: <a href=""https:&#x2F;&#x2F;www.migrationpolicy.org&#x2F;article&#x2F;cuban-immigrants-united-states-2021"" rel=""nofollow"">https:&#x2F;&#x2F;www.migrationpolicy.org&#x2F;article&#x2F;cuban-immigrants-uni...</a><p>[2]: <a href=""https:&#x2F;&#x2F;time.com&#x2F;archive&#x2F;6762287&#x2F;cuba-batista-backfire&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;time.com&#x2F;archive&#x2F;6762287&#x2F;cuba-batista-backfire&#x2F;</a><p>[3]: <a href=""https:&#x2F;&#x2F;latinostudies.nd.edu&#x2F;assets&#x2F;95278&#x2F;original&#x2F;grenchun.pdf"" rel=""nofollow"">https:&#x2F;&#x2F;latinostudies.nd.edu&#x2F;assets&#x2F;95278&#x2F;original&#x2F;grenchun....</a>",jmyeet,1721507637,,
41020841,,"This happens because of the US embargo, so I&#x27;ll blame US until they stop.",icar,1721516587,,
41022447,,"The arguments in favor of immigration are usually economical, but the resultant demographic change is a major force of disruption in our societies and the cause of many current social problems. My home state of California is an radically different place now than when I grew up only a few decades ago because of demographic change caused by immigration.<p>The question needs to be asked &quot;How much do you want your nation to change?&quot; in exchange for the alleged economic benefits. Blaming the social problems caused by immigration on citizens because of &quot;xenophobia&quot; when they never wanted mass immigration in the first place is the height of arrogance. The pro-immigration people want the economic benefits of immigration while shifting the blame for the inevitable social problems on the poor citizens who are often victims of these social problems. It&#x27;s sick.",systemstops,1721537344,,
41023438,,So they would rather flee like cowards instead of staying to fix the issues suffering their country. We don&#x27;t need more cowards in America either.,technick,1721550374,,
41023797,,"We&#x27;ve fixed this issue on the Firefox side ~2 months ago. Here is the bug: <a href=""https:&#x2F;&#x2F;bugzilla.mozilla.org&#x2F;show_bug.cgi?id=1897379"" rel=""nofollow"">https:&#x2F;&#x2F;bugzilla.mozilla.org&#x2F;show_bug.cgi?id=1897379</a><p>It&#x27;s possible that you have an extension installed that blocks e.g. Twitter&#x27;s CDN. We&#x27;ve seen issues like that with the Disconnect Firefox extension.",pbzm,1721555197,,
41022486,,"Strict tracking in firefox blocks the following:<p>Social media trackers, Cross-site cookies in all windows, Tracking content in all windows, Cryptominers, Known and suspected fingerprinters.<p>I wouldn&#x27;t wanna use a site that relies on any of the above to function anyway.",drooopy,1721537881,,
41022582,,"So I get strict tracking protection and I can&#x27;t open Twitter, no matter how hard I try?  I&#x27;m not sure I see the downside.",OhMeadhbh,1721539264,,
41022588,,"Hey, remember that time you didn&#x27;t obsess over a bunch of para-social relationships on a platform that monetizes your attention?<p>The only thing keeping twitter relevant is the fact that you keep opening the website&#x2F;app.",btreecat,1721539289,,
41022518,,I&#x27;d keep Firefox and ditch the other. No second thoughts at all.,emsign,1721538504,,
41023602,,"That&#x27;s okay, it doesn&#x27;t work* without a login anyway, tracking protection on or off.<p>* as in you can&#x27;t see the whole thread when people give you a twitter link if you don&#x27;t have an account.",nottorp,1721552833,,
41022750,,"There is a solution, but don&#x27;t use it, use mastodon:<p>In the settings, enable Firefox containers. This allows you to seperate the cookies of X from all other sites. Also install uBlockOrigin to block all trackers on X itself.",jak2k,1721541288,,
41022476,,That&#x27;s the problem with Firefox these days: The management has been so bad that the market share tanked and now market actors can afford to block FF users who are privacy conscious without risking a big outcry.<p>A sign of things to come…,Tepix,1721537765,,
41022500,,A similar refusal is observed on Mobile Safari.,ctrust,1721538044,,
41023383,,"Unfortunately, the latest build of Firefox Focus for iOS — what ought to be Safari plus all of the good parts of Firefox’s tracker blocking — seems to now <i>allow</i> x.com to open.  I’ve also started seeing ads where they were blocked before (e.g. theguardian.com.)",gorgoiler,1721549418,,
41022737,,"If anyone has a problem where Twitter does open for them on Firefox, I found the LeechBlock extension to be very useful. Took less than a week for the muscle memory of opening it to go away.",viraptor,1721541170,,
41023639,,It&#x27;s been like this for a while.  You can prefix archive.today&#x2F; in front of xitter links if you really want to open them.,rwmj,1721553261,,
41023634,,"Not on X anymore, but I just tried with Firefox strict tracking protection enabled on Mac and it opens (not logged in or anything).",shafyy,1721553182,,
41023442,,I refuse to open twitter while its called x and contains toxic owner.,hexo,1721550458,,
41022926,,"Just redirect to Nitter:<p><pre><code>    &#x2F;&#x2F; ==UserScript==
    &#x2F;&#x2F; @name        Redirect to Nitter
    &#x2F;&#x2F; @version     1.0
    &#x2F;&#x2F; @description Automatically redirect from twitter to nitter
    &#x2F;&#x2F; @match       *:&#x2F;&#x2F;twitter.com&#x2F;*
    &#x2F;&#x2F; @match       *:&#x2F;&#x2F;x.com&#x2F;*
    &#x2F;&#x2F; @run-at      document-start
    &#x2F;&#x2F; ==&#x2F;UserScript==

    (function() {
        const nitterInstance = &#x27;nitter.poast.org&#x27;
        location.href = `https:&#x2F;&#x2F;${nitterInstance}` + location.pathname &#x2F;&#x2F; + &#x27;&amp;&#x27; + location.search
    })();</code></pre>",b0ner_t0ner,1721543388,,
41023496,,"Disqus [comments] hasn&#x27;t worked with STP for months.<p>Neither Mozilla, nor Disqus itself cares.",itvision,1721551383,,
41023203,,"Everyday theres some entity I used to look to Twitter to see news about them, and then I find out they decided not to pay some multiplier of tens of thousands of dollars a month. If I can&#x27;t use Twitter on Firefox now, thats fine.",Larrikin,1721546970,,
41022575,,"If using OSX and you think X is important, 
keep Firefox and use XDeck<p><a href=""https:&#x2F;&#x2F;github.com&#x2F;morishin&#x2F;XDeck"">https:&#x2F;&#x2F;github.com&#x2F;morishin&#x2F;XDeck</a>",dotcoma,1721539166,,
41023720,,"Hmmm guys, twitter opens on my Firefox. How can I fix it?",lkdfjlkdfjlg,1721554171,,
41022719,,"I have strict enabled and I have no problem accessing. I even switched off, back on, and restarted the browser. On Mac Air M2 with FF 128.0 FWIW<p>Other users also noted Safari doesn&#x27;t load and I couldn&#x27;t reproduce.<p>Edit: I guess maybe a good context for a friendly reminder. You can use revanced to edit the Twitter APK and you can hide adds and sanitize sharing links<p>(dear god, tracking links are so ridiculous sometimes. Am I the only one who is annoyed when I get a text that&#x27;s a single link and is like 10k characters? With how much time and money these companies spend on UX I&#x27;m surprised this is okay. Seriously, can you all stop doing this? I know some users here are the same people in charge of design)",godelski,1721540918,,
41023006,,Yep.  Even Webkit-variant of Firefox on iOS: x.com got blocked too,egberts1,1721544283,,
41022887,,And nothing at all was lost.,Animats,1721542991,,
41023684,,Good.,LightBug1,1721553725,,
41022831,,,,1721542328,,
41023324,,"Is this driving to a hand curated list of site:{permitted,...} exclusions?",ggm,1721548493,,
41022798,,Encountered this today. Looks like I&#x27;ll be refusing to open X.,jszymborski,1721541942,,
41022700,,Works fine for me on Firefox mobile with strict tracking protection enabled.,msravi,1721540593,,
41023139,,People are still using Twitter? Why?,steve1977,1721546022,,
41022699,,I can’t open X on mobile safari for some time now.,hakanderyal,1721540587,,
41022868,,There&#x27;s better alternatives. Why would anybody in their right mind stay on X?,arisu,1721542787,,
41022749,,"Yes, it&#x27;s been for some time now. This solved my problem of reading X (former Twitter).",undebuggable,1721541287,,
41022920,,"Is this new or outstanding from when they switched the domain over two months ago and Firefox experienced problems?<p><a href=""https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=40386418"">https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=40386418</a>",ChrisArchitect,1721543366,,
41023528,,Good,Roan90,1721551852,,
41022841,,"It&#x27;s the best feature I&#x27;ve found in the update!<p>eta: iirc my original account number was in the 100,000&#x27;s. I used the platform since I was sending to 40404 and getting tweets from friends by sms until melon husk bought it. I was a big fan. It&#x27;s become a pathetic shadow of itself.",Duanemclemore,1721542443,,
41022623,,"<a href=""https:&#x2F;&#x2F;nitter.poast.org"" rel=""nofollow"">https:&#x2F;&#x2F;nitter.poast.org</a> is a working Nitter instance.  Only problem I have in Firefox is watching videos shared on Twitter.",Svip,1721539651,,
41023259,,neither in safari w&#x2F; privacy extensions,nnbvvklduwiw282,1721547804,,
41023142,,Works fine for me with &quot;Enhanced Tracking Protection&quot; set to &quot;Strict&quot; ¯\_(ツ)_&#x2F;¯,CodeWriter23,1721546053,,
41022606,,Why are you complaining? Shouldn&#x27;t you be happy that Firefox is working on your behalf in the manner you asked if to?,bdjsiqoocwk,1721539462,,
41022446,,"all x&#x2F;twitter links have been login-walled for me for quite some time now, probably since around the time Elon took over, so I just stopped clicking any links or visiting the site entirely... since I literally can&#x27;t if I wanted to anyways (I refuse to make an account and nitter stopped working).",ranger_danger,1721537325,,
41023300,,"Ooooooh, now this is funny. I thought twitter just garden-walled itself like all the social networks do to be essentially intranet. I&#x27;ve not been on twitter since(since, you know, I can&#x27;t see anything). Now i learn it is a cookie issue. Haha, well. Nothing o value was lost.",indulona,1721548198,,
41023009,,Good!<p>Why would anyone want to use X in the first place when HN has far better conversations and better people.<p>More balanced and erudite than over there.<p>Just stay here and dump X<p>GO ON I DARE YOU,reify,1721544302,,
41022568,,Many sites do not work with javascript disabled. This has been problem for decades.<p>This is not any different.,trte9343r4,1721539112,,
41020815,,"I am highly skeptical of LLMs as a mechanism to achieve AGI, but I also find this paper fairly unconvincing, bordering on tautological. I feel similarly about this as to what I&#x27;ve read of Chalmers - I agree with pretty much all of the conclusions, but I don&#x27;t feel like the text would convince me of those conclusions if I disagreed; it&#x27;s more like it&#x27;s showing me ways of explaining or illustrating what I already believed.<p>On embodiment - yes, LLMs do not have corporeal experience. But it&#x27;s not obvious that this means that they cannot, a priori, have an &quot;internal&quot; concept of reality, or that it&#x27;s impossible to gain such an understanding from text. The argument feels circular: LLMs are similar to a fake &quot;video game&quot; world because they aren&#x27;t real people - therefore, it&#x27;s wrong to think that they could be real people? And the other half of the argument is that because LLMs can only see text, they&#x27;re missing out on the wider world of non-textual communication; but then, does that mean that human writing is not &quot;real&quot; language? This argument feels especially weak in the face of multi-modal models that are in fact able to &quot;see&quot; and &quot;hear&quot;.<p>The other flavor of argument here is that LLM behavior is empirically non-human - e.g., the argument about not asking for clarification. But that only means that they aren&#x27;t <i>currently</i> matching humans, not that they <i>couldn&#x27;t</i>.<p>Basically all of these arguments feel like they fall down to the strongest counterargument I see proposed by LLM-believers, which is that sufficiently advanced mimicry is not only indistinguishable from the real thing, but at the limit in fact <i>is</i> the real thing. If we say that it&#x27;s impossible to have true language skills without implicitly having a representation of self and environment, and then we see an entity with what appears to be true language skills, we should conclude that that entity must contain within it a representation of self and environment. That argument doesn&#x27;t rely on any assumptions about the mechanism of representation other than a reliance on physicalism. Looking at it from the other direction, if you assume that all that it means to &quot;be human&quot; is encapsulated in the entropy of a human body, then that concept is necessarily describable with finite entropy. Therefore, by extension, there must be some number of parameters and some model architecture that completely encode that entropy. Questions like whether LLMs are the perfect architecture or whether the number of parameters required is a number that can be practically stored on human-manufacturable media are <i>engineering</i> questions, not philosophical ones: finite problems admit finite solutions, full stop.<p>Again, that conclusion <i>feels</i> wrong to me... but if I&#x27;m being honest with myself, I can&#x27;t point to why, other than to point at some form of dualism or spirituality as the escape hatch.",GeneralMayhem,1721516412,,
41020660,,"Full paper: [1].<p>Not much new here. The basic criticism is that LLMs are not embodied; they have no interaction with the real world. The same criticism can be applied to most office work.<p>Useful insight: &quot;We (humans) are always doing more than one thing.&quot; This is in the sense of language output having goals for the speaker, not just delivering information. This is related to the problem of LLMs losing the thread of a conversation. Probably the only reasonably new concept in this paper.<p>Standard rant: &quot;Humans are not brains that exist in a vat...&quot;<p>&quot;LLMs ... have nothing at stake.&quot; Arguable, in that some LLMs are trained using punishment. Which seems to have strong side effects. The undesirable behavior is suppressed, but so is much other behavior. That&#x27;s rather human-like.<p>&quot;LLMs Don’t Algospeak&quot;. The author means using word choices to get past dumb censorship algorithms. That&#x27;s probably do-able, if anybody cares.<p>[1] <a href=""https:&#x2F;&#x2F;arxiv.org&#x2F;pdf&#x2F;2407.08790"" rel=""nofollow"">https:&#x2F;&#x2F;arxiv.org&#x2F;pdf&#x2F;2407.08790</a>",Animats,1721515090,,
41022370,,"The authors of this paper are just another instance of the AI hype being used by people who have no connection to it, to attract some kind of attention.<p>&quot;Here is what we think about this current hot topic; please read our stuff and cite generously ...&quot;<p>&gt; <i>Language completeness assumes that a distinct and complete thing such as `a natural language&#x27; exists, the essential characteristics of which can be effectively and comprehensively modelled by an LLM</i><p>Replace &quot;LLM&quot; by &quot;linguistics&quot;. Same thing.<p>&gt; <i>The assumption of data completeness relies on the belief that a language can be quantified and wholly captured by data.</i><p>That&#x27;s all that a baby has, who becomes a native speaker of their surrounding language. Language acquisition does not imply totality of data. Not every native speaker recognizes exactly the same vocabulary and exactly the same set of grammar rules.",kazinator,1721536071,,
41020363,,"Good summary of some of the main &quot;theoretical&quot; criticism of LLMs but I feel that it&#x27;s a bit dated and ignores the recent trend of iterative post-training, especially with human feedback. Major chatbots are no doubt being iteratively refined on the feedback from users i.e. interaction feedback, RLHF, RLAIF. So ChatGPT could fall within the sort of &quot;enactive&quot; perspective on language and definitely goes beyond the issues of static datasets and data completeness.<p>Sidenote: the authors make a mistake when citing Wittgenstein to find similarity between humans and LLMs. Language modelling on a static dataset is mostly <i>not</i> a language game (see Bender and Koller&#x27;s section on distributional semantics and caveats on learning meaning from &quot;control codes&quot;)",mnkv,1721512690,,
41020762,,"That&#x27;s a lot of thinking they&#x27;ve done about LLMs, but how much did they actually try LLMs? I have long threads where ChatGPT refine solutions to coding problems. Their example of losing the thread after printing a tiny list of 10 philosophers seems really outdated. Also it seems LLMs utilize nested contexts as well, for example when it can break it&#x27; own rules while telling a story or speaking hypothetically.",KHRZ,1721515962,,
41023054,,"Where I work, there&#x27;s a somewhat haphazardly divided org structure, where my team has some responsibility to answer the executives demands for &quot;use AI to help our core business&quot;. So we applied off-the-shelf models to extract structured context from mostly unstructured text - effectively a data engineering job - and thereby support analytics and create more dashboards for the execs to mull over.<p>Another team, with a similar role in a different part of the org has jumped (feet first) into optimizing large language models to turn them into agents, without consulting the business about whether they need such things. RAG, LoRA and all this optimization is well and good, but this engineering focus has found no actual application, expect wasting several million bucks hiring staff to do something nobody wants.",Simon_ORourke,1721544801,,
41023216,,"How would the authors consider a paralyzed individual who can only move their eyes since birth? That person can learn the same concepts as other humans and communicate as richly (using only their eyes) as other humans. Clearly, the paper is viewing the problem very narrowly.",flimflamm,1721547157,,
41021892,,"I&#x27;m more or less a layperson when it comes to LLMs and this nascent concept of AI, but there&#x27;s one argument that I keep seeing that I feel like I understand, even without a thorough fluency with the underlying technology. I know that neural nets, and the mechanisms LLMs employ to train and form relational connections, can plausibly be compared to how synapses form signal paths between neurons. I can see how that makes intuitive sense.<p>I&#x27;m struggling to articulate my cognitive dissonance here, but is there any empirical evidence that LLMs, or their underlying machine learning technology, share anything at all with biological consciousness beyond a convenient metaphor for describing &quot;neural networks&quot; using terms borrowed from neuroscience? I don&#x27;t know that it necessarily follows that just because something was inspired by, or is somehow mimicking, the structure of the brain and its basic elements, that it should necessarily relate to its modeled reality in any literal way, let alone provide a sufficient basis for instantiating a phenomena we frankly know very little about. Not for nothing, but our models naturally cannot replicate any biological functions we do not fully understand. We haven&#x27;t managed to reproduce biological tissues that are exponentially less complex than the brain, are we really claiming that we&#x27;re just jumping straight past lab-grown t-bones to intelligent minds?<p>I&#x27;m sure most of the people reading this will have seen Matt Parker&#x27;s videos where they &quot;teach&quot; matchbooks to win a game against humans. Is anyone suggesting those matchbooks, given infinite time and repetition, would eventually spark emergent consciousness?<p>&gt; The argument would be that that conceptual model is encoded in the intermediate-layer parameters of the model, in a different but analogous way to how it&#x27;s encoded in the graph and chemical structure of your neurons.<p>Sorry if I have misinterpreted anyone. I honestly thought all the &quot;neuron&quot; and &quot;synapse&quot; references were handy metaphors to explain otherwise complex computations that resemble this conceptual idea of how our brains work. But it reads a lot like some of the folks in this thread believe it&#x27;s much more than metaphors, but rather a literal analog.",nativeit,1721528428,,
41023090,,"See also <i>Beyond the Hype: A Realistic Look at Large Language Models • Jodie Burchell • GOTO 2024</i> - <a href=""https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=Pv0cfsastFs"" rel=""nofollow"">https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=Pv0cfsastFs</a>",rramadass,1721545358,,
41021279,,The first stage is denial.,dboreham,1721520129,,
41020579,,"oh what a kettle of worms here... Now the mind must consider &quot;repetitive speech under pressure and in formal situations&quot; in contrast and comparison to &quot;limited mechanical ability to produce grammatic sequences of well-known words&quot; .. where is the boundary there?<p>I am a fan of this paper, warts and all !  (and the paper summary paragraph contained some atrocious grammar btw)",mistrial9,1721514298,,
41022592,,tl:dr; we&#x27;re duck-typing LLMs as AGI,amne,1721539310,,
