uid,title,the content,writer,Published at,score,comments_quantity
41020815,,"I am highly skeptical of LLMs as a mechanism to achieve AGI, but I also find this paper fairly unconvincing, bordering on tautological. I feel similarly about this as to what I&#x27;ve read of Chalmers - I agree with pretty much all of the conclusions, but I don&#x27;t feel like the text would convince me of those conclusions if I disagreed; it&#x27;s more like it&#x27;s showing me ways of explaining or illustrating what I already believed.<p>On embodiment - yes, LLMs do not have corporeal experience. But it&#x27;s not obvious that this means that they cannot, a priori, have an &quot;internal&quot; concept of reality, or that it&#x27;s impossible to gain such an understanding from text. The argument feels circular: LLMs are similar to a fake &quot;video game&quot; world because they aren&#x27;t real people - therefore, it&#x27;s wrong to think that they could be real people? And the other half of the argument is that because LLMs can only see text, they&#x27;re missing out on the wider world of non-textual communication; but then, does that mean that human writing is not &quot;real&quot; language? This argument feels especially weak in the face of multi-modal models that are in fact able to &quot;see&quot; and &quot;hear&quot;.<p>The other flavor of argument here is that LLM behavior is empirically non-human - e.g., the argument about not asking for clarification. But that only means that they aren&#x27;t <i>currently</i> matching humans, not that they <i>couldn&#x27;t</i>.<p>Basically all of these arguments feel like they fall down to the strongest counterargument I see proposed by LLM-believers, which is that sufficiently advanced mimicry is not only indistinguishable from the real thing, but at the limit in fact <i>is</i> the real thing. If we say that it&#x27;s impossible to have true language skills without implicitly having a representation of self and environment, and then we see an entity with what appears to be true language skills, we should conclude that that entity must contain within it a representation of self and environment. That argument doesn&#x27;t rely on any assumptions about the mechanism of representation other than a reliance on physicalism. Looking at it from the other direction, if you assume that all that it means to &quot;be human&quot; is encapsulated in the entropy of a human body, then that concept is necessarily describable with finite entropy. Therefore, by extension, there must be some number of parameters and some model architecture that completely encode that entropy. Questions like whether LLMs are the perfect architecture or whether the number of parameters required is a number that can be practically stored on human-manufacturable media are <i>engineering</i> questions, not philosophical ones: finite problems admit finite solutions, full stop.<p>Again, that conclusion <i>feels</i> wrong to me... but if I&#x27;m being honest with myself, I can&#x27;t point to why, other than to point at some form of dualism or spirituality as the escape hatch.",GeneralMayhem,1721516412,,
41022370,,"The authors of this paper are just another instance of the AI hype being used by people who have no connection to it, to attract some kind of attention.<p>&quot;Here is what we think about this current hot topic; please read our stuff and cite generously ...&quot;<p>&gt; <i>Language completeness assumes that a distinct and complete thing such as `a natural language&#x27; exists, the essential characteristics of which can be effectively and comprehensively modelled by an LLM</i><p>Replace &quot;LLM&quot; by &quot;linguistics&quot;. Same thing.<p>&gt; <i>The assumption of data completeness relies on the belief that a language can be quantified and wholly captured by data.</i><p>That&#x27;s all that a baby has, who becomes a native speaker of their surrounding language. Language acquisition does not imply totality of data. Not every native speaker recognizes exactly the same vocabulary and exactly the same set of grammar rules.",kazinator,1721536071,,
41020660,,"Full paper: [1].<p>Not much new here. The basic criticism is that LLMs are not embodied; they have no interaction with the real world. The same criticism can be applied to most office work.<p>Useful insight: &quot;We (humans) are always doing more than one thing.&quot; This is in the sense of language output having goals for the speaker, not just delivering information. This is related to the problem of LLMs losing the thread of a conversation. Probably the only reasonably new concept in this paper.<p>Standard rant: &quot;Humans are not brains that exist in a vat...&quot;<p>&quot;LLMs ... have nothing at stake.&quot; Arguable, in that some LLMs are trained using punishment. Which seems to have strong side effects. The undesirable behavior is suppressed, but so is much other behavior. That&#x27;s rather human-like.<p>&quot;LLMs Don’t Algospeak&quot;. The author means using word choices to get past dumb censorship algorithms. That&#x27;s probably do-able, if anybody cares.<p>[1] <a href=""https:&#x2F;&#x2F;arxiv.org&#x2F;pdf&#x2F;2407.08790"" rel=""nofollow"">https:&#x2F;&#x2F;arxiv.org&#x2F;pdf&#x2F;2407.08790</a>",Animats,1721515090,,
41023054,,"Where I work, there&#x27;s a somewhat haphazardly divided org structure, where my team has some responsibility to answer the executives demands for &quot;use AI to help our core business&quot;. So we applied off-the-shelf models to extract structured context from mostly unstructured text - effectively a data engineering job - and thereby support analytics and create more dashboards for the execs to mull over.<p>Another team, with a similar role in a different part of the org has jumped (feet first) into optimizing large language models to turn them into agents, without consulting the business about whether they need such things. RAG, LoRA and all this optimization is well and good, but this engineering focus has found no actual application, expect wasting several million bucks hiring staff to do something nobody wants.",Simon_ORourke,1721544801,,
41020363,,"Good summary of some of the main &quot;theoretical&quot; criticism of LLMs but I feel that it&#x27;s a bit dated and ignores the recent trend of iterative post-training, especially with human feedback. Major chatbots are no doubt being iteratively refined on the feedback from users i.e. interaction feedback, RLHF, RLAIF. So ChatGPT could fall within the sort of &quot;enactive&quot; perspective on language and definitely goes beyond the issues of static datasets and data completeness.<p>Sidenote: the authors make a mistake when citing Wittgenstein to find similarity between humans and LLMs. Language modelling on a static dataset is mostly <i>not</i> a language game (see Bender and Koller&#x27;s section on distributional semantics and caveats on learning meaning from &quot;control codes&quot;)",mnkv,1721512690,,
41020762,,"That&#x27;s a lot of thinking they&#x27;ve done about LLMs, but how much did they actually try LLMs? I have long threads where ChatGPT refine solutions to coding problems. Their example of losing the thread after printing a tiny list of 10 philosophers seems really outdated. Also it seems LLMs utilize nested contexts as well, for example when it can break it&#x27; own rules while telling a story or speaking hypothetically.",KHRZ,1721515962,,
41023090,,"See also <i>Beyond the Hype: A Realistic Look at Large Language Models • Jodie Burchell • GOTO 2024</i> - <a href=""https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=Pv0cfsastFs"" rel=""nofollow"">https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=Pv0cfsastFs</a>",rramadass,1721545358,,
41021892,,"I&#x27;m more or less a layperson when it comes to LLMs and this nascent concept of AI, but there&#x27;s one argument that I keep seeing that I feel like I understand, even without a thorough fluency with the underlying technology. I know that neural nets, and the mechanisms LLMs employ to train and form relational connections, can plausibly be compared to how synapses form signal paths between neurons. I can see how that makes intuitive sense.<p>I&#x27;m struggling to articulate my cognitive dissonance here, but is there any empirical evidence that LLMs, or their underlying machine learning technology, share anything at all with biological consciousness beyond a convenient metaphor for describing &quot;neural networks&quot; using terms borrowed from neuroscience? I don&#x27;t know that it necessarily follows that just because something was inspired by, or is somehow mimicking, the structure of the brain and its basic elements, that it should necessarily relate to its modeled reality in any literal way, let alone provide a sufficient basis for instantiating a phenomena we frankly know very little about. Not for nothing, but our models naturally cannot replicate any biological functions we do not fully understand. We haven&#x27;t managed to reproduce biological tissues that are exponentially less complex than the brain, are we really claiming that we&#x27;re just jumping straight past lab-grown t-bones to intelligent minds?<p>I&#x27;m sure most of the people reading this will have seen Matt Parker&#x27;s videos where they &quot;teach&quot; matchbooks to win a game against humans. Is anyone suggesting those matchbooks, given infinite time and repetition, would eventually spark emergent consciousness?<p>&gt; The argument would be that that conceptual model is encoded in the intermediate-layer parameters of the model, in a different but analogous way to how it&#x27;s encoded in the graph and chemical structure of your neurons.<p>Sorry if I have misinterpreted anyone. I honestly thought all the &quot;neuron&quot; and &quot;synapse&quot; references were handy metaphors to explain otherwise complex computations that resemble this conceptual idea of how our brains work. But it reads a lot like some of the folks in this thread believe it&#x27;s much more than metaphors, but rather a literal analog.",nativeit,1721528428,,
41021279,,The first stage is denial.,dboreham,1721520129,,
41020579,,"oh what a kettle of worms here... Now the mind must consider &quot;repetitive speech under pressure and in formal situations&quot; in contrast and comparison to &quot;limited mechanical ability to produce grammatic sequences of well-known words&quot; .. where is the boundary there?<p>I am a fan of this paper, warts and all !  (and the paper summary paragraph contained some atrocious grammar btw)",mistrial9,1721514298,,
41022592,,tl:dr; we&#x27;re duck-typing LLMs as AGI,amne,1721539310,,
41022486,,"Strict tracking in firefox blocks the following:<p>Social media trackers, Cross-site cookies in all windows, Tracking content in all windows, Cryptominers, Known and suspected fingerprinters.<p>I wouldn&#x27;t wanna use a site that relies on any of the above to function anyway.",drooopy,1721537881,,
41022582,,"So I get strict tracking protection and I can&#x27;t open Twitter, no matter how hard I try?  I&#x27;m not sure I see the downside.",OhMeadhbh,1721539264,,
41023203,,"Everyday theres some entity I used to look to Twitter to see news about them, and then I find out they decided not to pay some multiplier of tens of thousands of dollars a month. If I can&#x27;t use Twitter on Firefox now, thats fine.",Larrikin,1721546970,,
41022518,,I&#x27;d keep Firefox and ditch the other. No second thoughts at all.,emsign,1721538504,,
41022588,,"Hey, remember that time you didn&#x27;t obsess over a bunch of para-social relationships on a platform that monetizes your attention?<p>The only thing keeping twitter relevant is the fact that you keep opening the website&#x2F;app.",btreecat,1721539289,,
41022750,,"There is a solution, but don&#x27;t use it, use mastodon:<p>In the settings, enable Firefox containers. This allows you to seperate the cookies of X from all other sites. Also install uBlockOrigin to block all trackers on X itself.",jak2k,1721541288,,
41022476,,That&#x27;s the problem with Firefox these days: The management has been so bad that the market share tanked and now market actors can afford to block FF users who are privacy conscious without risking a big outcry.<p>A sign of things to come…,Tepix,1721537765,,
41022737,,"If anyone has a problem where Twitter does open for them on Firefox, I found the LeechBlock extension to be very useful. Took less than a week for the muscle memory of opening it to go away.",viraptor,1721541170,,
41022500,,A similar refusal is observed on Mobile Safari.,ctrust,1721538044,,
41022926,,"Just redirect to Nitter:<p><pre><code>    &#x2F;&#x2F; ==UserScript==
    &#x2F;&#x2F; @name        Redirect to Nitter
    &#x2F;&#x2F; @version     1.0
    &#x2F;&#x2F; @description Automatically redirect from twitter to nitter
    &#x2F;&#x2F; @match       *:&#x2F;&#x2F;twitter.com&#x2F;*
    &#x2F;&#x2F; @match       *:&#x2F;&#x2F;x.com&#x2F;*
    &#x2F;&#x2F; @run-at      document-start
    &#x2F;&#x2F; ==&#x2F;UserScript==

    (function() {
        const nitterInstance = &#x27;nitter.poast.org&#x27;
        location.href = `https:&#x2F;&#x2F;${nitterInstance}` + location.pathname &#x2F;&#x2F; + &#x27;&amp;&#x27; + location.search
    })();</code></pre>",b0ner_t0ner,1721543388,,
41023139,,People are still using Twitter? Why?,steve1977,1721546022,,
41022920,,"Is this new or outstanding from when they switched the domain over two months ago and Firefox experienced problems?<p><a href=""https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=40386418"">https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=40386418</a>",ChrisArchitect,1721543366,,
41022575,,"If using OSX and you think X is important, 
keep Firefox and use XDeck<p><a href=""https:&#x2F;&#x2F;github.com&#x2F;morishin&#x2F;XDeck"">https:&#x2F;&#x2F;github.com&#x2F;morishin&#x2F;XDeck</a>",dotcoma,1721539166,,
41022719,,"I have strict enabled and I have no problem accessing. I even switched off, back on, and restarted the browser. On Mac Air M2 with FF 128.0 FWIW<p>Other users also noted Safari doesn&#x27;t load and I couldn&#x27;t reproduce.<p>Edit: I guess maybe a good context for a friendly reminder. You can use revanced to edit the Twitter APK and you can hide adds and sanitize sharing links<p>(dear god, tracking links are so ridiculous sometimes. Am I the only one who is annoyed when I get a text that&#x27;s a single link and is like 10k characters? With how much time and money these companies spend on UX I&#x27;m surprised this is okay. Seriously, can you all stop doing this? I know some users here are the same people in charge of design)",godelski,1721540918,,
41022831,,,,1721542328,,
41022798,,Encountered this today. Looks like I&#x27;ll be refusing to open X.,jszymborski,1721541942,,
41023006,,Yep.  Even Webkit-variant of Firefox on iOS: x.com got blocked too,egberts1,1721544283,,
41022700,,Works fine for me on Firefox mobile with strict tracking protection enabled.,msravi,1721540593,,
41023142,,Works fine for me with &quot;Enhanced Tracking Protection&quot; set to &quot;Strict&quot; ¯\_(ツ)_&#x2F;¯,CodeWriter23,1721546053,,
41022868,,There&#x27;s better alternatives. Why would anybody in their right mind stay on X?,arisu,1721542787,,
41022887,,And nothing at all was lost.,Animats,1721542991,,
41022699,,I can’t open X on mobile safari for some time now.,hakanderyal,1721540587,,
41023009,,Good!<p>Why would anyone want to use X in the first place when HN has far better conversations and better people.<p>More balanced and erudite than over there.<p>Just stay here and dump X<p>GO ON I DARE YOU,reify,1721544302,,
41022749,,"Yes, it&#x27;s been for some time now. This solved my problem of reading X (former Twitter).",undebuggable,1721541287,,
41022623,,"<a href=""https:&#x2F;&#x2F;nitter.poast.org"" rel=""nofollow"">https:&#x2F;&#x2F;nitter.poast.org</a> is a working Nitter instance.  Only problem I have in Firefox is watching videos shared on Twitter.",Svip,1721539651,,
41022841,,"It&#x27;s the best feature I&#x27;ve found in the update!<p>eta: iirc my original account number was in the 100,000&#x27;s. I used the platform since I was sending to 40404 and getting tweets from friends by sms until melon husk bought it. I was a big fan. It&#x27;s become a pathetic shadow of itself.",Duanemclemore,1721542443,,
41022606,,Why are you complaining? Shouldn&#x27;t you be happy that Firefox is working on your behalf in the manner you asked if to?,bdjsiqoocwk,1721539462,,
41022446,,"all x&#x2F;twitter links have been login-walled for me for quite some time now, probably since around the time Elon took over, so I just stopped clicking any links or visiting the site entirely... since I literally can&#x27;t if I wanted to anyways (I refuse to make an account and nitter stopped working).",ranger_danger,1721537325,,
41022568,,Many sites do not work with javascript disabled. This has been problem for decades.<p>This is not any different.,trte9343r4,1721539112,,
41021951,,Chip design &amp; manufacturing is probably the closest thing we have to witchcraft as a species.,sbstp,1721529252,,
41021762,,"If the development of modern chiplet&#x2F;stacked die is interesting, semiwiki also has interesting articles from some of the vendors including breakdowns of design and integration costs:<p><a href=""https:&#x2F;&#x2F;semiwiki.com&#x2F;eda&#x2F;synopsys&#x2F;347420-the-immensity-of-software-development-the-challenges-of-debugging-part-1-of-4&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;semiwiki.com&#x2F;eda&#x2F;synopsys&#x2F;347420-the-immensity-of-so...</a><p>TSMC also discussed some of the challenges for multi-die design a month ago:<p><a href=""https:&#x2F;&#x2F;semiwiki.com&#x2F;semiconductor-manufacturers&#x2F;tsmc&#x2F;345909-tsmc-advanced-packaging-overcomes-the-complexities-of-multi-die-design&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;semiwiki.com&#x2F;semiconductor-manufacturers&#x2F;tsmc&#x2F;345909...</a><p>My take is that the rapid rise in heterogeneous solutions and complexity will provide some excess semi profitability, but at the cost of long run performance increases for &quot;new nodes&quot;. Instead of one path forward there are now many.<p>Or the most recent:<p><a href=""https:&#x2F;&#x2F;semiwiki.com&#x2F;semiconductor-manufacturers&#x2F;347646-tsmc-foundry-2-0-intel-idm-2-0-and-samsung-idunno-2-0&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;semiwiki.com&#x2F;semiconductor-manufacturers&#x2F;347646-tsmc...</a>",kurthr,1721526741,,
41022181,,"The TSMC description language mentioned is an “open” standard.<p><a href=""https:&#x2F;&#x2F;3dblox.org&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;3dblox.org&#x2F;</a><p><a href=""https:&#x2F;&#x2F;resources.sw.siemens.com&#x2F;en-US&#x2F;video-simplified-physical-verification-of-3dics-through-3dbloxtm&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;resources.sw.siemens.com&#x2F;en-US&#x2F;video-simplified-phys...</a>",gradschoolfail,1721532934,,
41023085,,rong4545,Rong45,1721545279,,
41021808,,"So anyone want to hazard to guess if the node shrinks are going to go more than seven ignoring the half steps?<p>If the article is correct that the major semis are going to kind of forge their own paths, in my opinion, that means marketing lots of even 1&#x2F;3 or quarter steps.",AtlasBarfed,1721527314,,
41022122,,Imagine if TSMC is out of the picture. Samsung would have de facto monopoly over semiconductor chips.,localfirst,1721532079,,
41022899,,[dead],tenwz,1721543125,,
41021371,,[dead],generatedtruth,1721521087,,
41021056,,[dead],Olesya000,1721518371,,
41020830,,"I miss having a world where the threat model of having your computer compromised wasn&#x27;t &quot;your entire life ends&quot;. Where a device wasn&#x27;t assumed to be online all the time, and where every device didn&#x27;t contain the keys to your bank account.",theresistor,1721516504,,
41021653,,"Ahhh…brings back memories.<p>Don’t forget that other “power user” feature: MacsBug. I used it to disassemble and figure out how Finder worked. You could do some amazing stuff with MacsBug. Someone wrote a book on it. I used to have that book, but that was a <i>long</i> time ago.<p>Basically, you could drop a stock Mac into MacsBug, and figure out how the running app was working.",ChrisMarshallNY,1721525352,,
41022542,,"<i>In the days when there was Classic Mac OS malware, it often came in resource forks, and took advantage of their features.</i><p>That reminds me of Windows&#x27; NTFS &quot;alternate data streams&quot;, which also got a lot of use by malware in an attempt to disguise its existence, and as a way to bypass access controls on web servers.<p>IMHO these &quot;hidden features&quot; are at the wrong level of abstraction and cause a lot of problems, information interchange among others. A file should be a single stream of bytes with a name. If you need another stream of bytes, create another file. If you need to group them together, that&#x27;s what directories are for.<p>Windows has a resource format too --- it&#x27;s just part of the program binary. There are likewise resource editors, one of which is also called ResEdit.",userbinator,1721538804,,
41022702,,"I don&#x27;t quite get why resource forks would be less secure. The problem of classic macOS was that there was no authorization&#x2F;protection mechanism at all. Adding an MDEF to an application is just as dangerous as altering a binary under Linux. It is true that the nature of resource forks makes it a bit easier to write a generic hack, but if Linux would allow everyone and every process to edit all files, malware could latch onto some C or X11 library.",tgv,1721540611,,
41022601,,"1994 would put it at about System 7.2 or 7.3 if I&#x27;m not mistaken<p>Very nice flashback. Spent a lot of time making numeral only fonts for the clock with fontographer, old (or younger) me was a little scared of ResEdit&#x27;s powers",fitsumbelay,1721539423,,
41021079,,I had completely forgotten about the keyboard layout hacking.<p>I loved ResEdit. I basically lived there.,tambourine_man,1721518524,,
41021417,,"PalmOS borrowed this resource structure almost exactly. You could edit resources and change the user interface on the device! I used it to fix a bug in an PalmOS game. <a href=""https:&#x2F;&#x2F;blog.gingerbeardman.com&#x2F;2022&#x2F;10&#x2F;07&#x2F;fixing-bugs-using-bird-on-palm-os&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;blog.gingerbeardman.com&#x2F;2022&#x2F;10&#x2F;07&#x2F;fixing-bugs-using...</a>",msephton,1721521565,,
41021599,,This one has pretty heavy nostalgia for me. Resedit is a big part of why I&#x27;m in software development today. My first forays into &quot;hacking&quot; were to use Resedit to modify some nagware to skip the pay screen. It was a definite peek behind the curtain moment that made me much more curious about computing.,lftl,1721524420,,
41022532,,"The fact that you could take any compiled, commercial app (or game) and thanks to the magic of the &quot;resource fork&quot; (a separate structured-data stream that every Mac file had), you could edit all its visual assets in this tool... it was just godlike fun education for teen nerds like me",pmarreck,1721538739,,
41022817,,"30 years since ResEdit’s last official release.<p>I’m not old, you’re old! =P",dbg31415,1721542173,,
41021433,,This is what desktop computing should look like. We&#x27;ve all gone down the wrong path due to our obsession&#x2F;actual need to stay networked all the time and constantly run unaudited code.,SuperNinKenDo,1721521868,,
41021841,,This website contains (via &quot;related&quot;) many very similar articles about resource forks. AI-generated?,immibis,1721527829,,
41020732,,"obligatory &quot;equal time&quot; post <a href=""https:&#x2F;&#x2F;www.mathemaesthetics.com&#x2F;ResorcererInfo.html"" rel=""nofollow"">https:&#x2F;&#x2F;www.mathemaesthetics.com&#x2F;ResorcererInfo.html</a>",mistrial9,1721515693,,
41017836,,"I recently learned about mathematical maturity: <a href=""https:&#x2F;&#x2F;en.wikipedia.org&#x2F;wiki&#x2F;Mathematical_maturity"" rel=""nofollow"">https:&#x2F;&#x2F;en.wikipedia.org&#x2F;wiki&#x2F;Mathematical_maturity</a><p>Previously, I thought certain math topics were &quot;hard&quot; (e.g. category theory) while others were supposed to be &quot;easy&quot; (e.g. Calc I). I beat myself up for struggling with the &quot;easy&quot; topics and believe this precluded me from ever tackling &quot;hard&quot; topics.<p>I was thirty-something years old when I finally realized math has a well-documented maturity model, just like emotional maturity or financial maturity. This realization inspired me to go back and take a few math classes that I had previously labeled as &quot;too hard,&quot; with the mindset that I was progressing my math maturity.<p>My point is that choosing an &quot;age-appropriate&quot; (in terms of math maturity, not actual calendar age) textbook is important. I also find it extremely helpful to chat with people who are more mathematically mature than I am, in the same way it&#x27;s helpful to seek advice from an older sibling.",grepLeigh,1721494496,,
41017894,,If you look for optimal you are going to spend more time looking for that textbook than learning.<p>The optimal solution is to find a good enough textbook and start as soon as possible to learn and tonstop procrastinating.,Frieren,1721494968,,
41018491,,"There needs to be more resources for self-learning. Solutions need to be provided for problems, with clear explanations. It&#x27;s a different mindset from a formal academic setting, where there&#x27;s a strong focus on cheating prevention.",ziroshima,1721499715,,
41017108,,"This echoes my own experience. I made an attempt at andrew Ng&#x27;s revised machine learning course last year. I could understand well enough at a high level how gradient descent worked but its been 20 years since I did any calculus and the level to which my ability to even do algebra had atrophied greatly. To their credit, they derive the equations for you but I did&#x27;t see how I was going to be able to really apply any of what I learned when the caclulus &quot;handwaiving&quot; is probably the most crucial step.<p>I&#x27;m a fulltime CTO so finding textbooks that can fill in the gaps and finding endless problem sets to solve was just not going to work. Luckiy, A good friend of mind from hack reactor clued me in to mathacademy. I would argue thats its probably one of the biggest underated resources for getting back in mathematical shape. I&#x27;ve been setting aside an hour a day to just grind through the lessons and problem sets that it throws at me. it uses spaced repetition along with an inital placement test to figure out what you&#x27;re weak at and just hits you with those problems as you improve.<p>echoing the sentiment in the article, you&#x27;ll get better just grinding though different problem sets consistently each day with the occasional metaphorical boss battle. Once you realize that, actually getting better at math is more of a logistical challenge (having to track down skill appropriate problems to cut your teeth on) Mathacademy basically automates that completely for you. I&#x27;ve gone from giving up on ever getting into this machine learnign stuff to looking forward to spending next year taking on deep learning.<p>PS: not paid by mathacademy.com. just an incredibly pleased custoner<p>Also PS: didn&#x27;t realize you worked at math academy. any plans on expanding into physics problems? would LOVE these ideas to delve back into phsyics. (especially circuits.)",cultofmetatron,1721488973,,
41019009,,"Don&#x27;t!<p>Faithfulness to a single source is the biggest reason I see for failure In students. Be promiscuous. If a page, chapter, or even whole book bores you, scan ahead, put it on trial for a bit, and if it doesn&#x27;t redeem itself quickly, replace it. The same goes (to the extent possible) for courses, teachers and even whole media. Only once you&#x27;ve tried the whole universe do you have reason to lower your standards and try something again from that universe that didn&#x27;t meet your earlier ones. A book isn&#x27;t a friend. There are no brownie points for completion.<p>Also most subjects are like that too. If you really want to know a natural language and hate the verb rules, focus on the rest of the language. If you soak up the verbs more slowly you&#x27;ll still be hnderstandable, and you&#x27;ll have fun, and most importantly you won&#x27;t give up.<p>And programming languages are <i>especially</i> like this. Don&#x27;t like class methods? Good! They suck anyway. Keep your functions pure. Don&#x27;t like generics? Well that&#x27;s a shame but it didn&#x27;t stop the first many generations of Go programmers who couldn&#x27;t use them if they wanted to. Etc.",Jeff_Brown,1721503529,,
41017914,,"For a business I had to learn how to design parts for mass production injection molded plastic. It’s simple in concept but the devil is in the details, of which there are a great many.<p>I couldn’t find a general non-fiction book with the information I needed, so I found and ordered the best textbook I could find on the subject.<p>Teaching yourself from textbooks, I think you just have to be prepared for a serious grind, involving lot’s of looking up math and other terms that you either forgot or never knew, trips down the Wikipedia rabbit hole, etc.<p>Those books are, for the most part, designed as teaching tools to accompany classroom learning — sometimes the whole class is going to come and not have a clue what they’ve read, and it’ll be via class or office hours they figure out WTF is going on. These books are not designed for autodidacts.<p>I could be less charitable and talk about a lack of competitive pressure and perverse incentives for selection of academic books, but I’ll leave it at that.<p>Worked out for me and the manufacturer I was working with said we were the most professional part designers he’d worked with (we were helped tremendously by software I’d written), he wasn’t a bullshitter generally, so I’m inclined to believe it.<p>You can be successful but it’s going to take a lot more energy than it would with a nice trade book with an animal on the cover.",aranchelk,1721495153,,
41020662,,I have a PhD in math and read many textbooks. The tried and true approach: gather 20 books on the subject and read the first couple pages of each. It should jump out to you right away which one is the best for you.,vouaobrasil,1721515095,,
41017208,,"I download the most textbooks I can, for evaluating which appeal to me, and then use that one. If I don&#x27;t like a chapter on it, I look for another one.",davikr,1721489875,,
41017209,,"My credentials for textbooks for self learning:<p>1. Must explain stuffs in a clear way.<p>2. Must give enough examples.<p>3. Must have many exercises AND a solution book for at least some of them.<p>Context: prepraing to study all undergraduate Math and Physics courses to get a holding of General Relativity. Since I graduated as a Math Master but forgot most of it, I have to start from Calculus and Linear Algebra. I count about 8-10 courses for the journey.",markus_zhang,1721489876,,
41018054,,I thought it was just me but 2 mathematicians I look up to.<p>The guy behind Stat Quest &amp; Harry Crane.<p>Both have explicitly said that there is simply no good book for their maths fields (statistics &amp; probability).<p>This really needs to be fixed.<p>Since I alot of people think they are &quot;not gifted&quot; at maths when the real problem is that there is simply very bad study material.,max_,1721496284,,
41022013,,"I also realized that a lot of specialized areas in Engineering are just preoccupied with a few specific concepts —- most are not incredible wizards.<p>I was weak in matrix&#x2F;linear algebra.  All the graduate students seemed obsessed with matrix decomposition, eigenvalues, and Hermetian forms.<p>After taking an optimization course (heavily matrix based) I realized they were just using the same small bag of tricks for everything.",BobbyTables2,1721530094,,
41021216,,"Some books that meet some of the described criteria:<p>* the books of RP Burn: <a href=""https:&#x2F;&#x2F;www.amazon.com&#x2F;stores&#x2F;author&#x2F;B001HP60DI&#x2F;allbooks?ingress=0&amp;visitId=281469ea-239e-4309-bb14-f68c9b444e36"" rel=""nofollow"">https:&#x2F;&#x2F;www.amazon.com&#x2F;stores&#x2F;author&#x2F;B001HP60DI&#x2F;allbooks?ing...</a><p>* the abstract algebra text by Dos Reis and Dos Reis: <a href=""https:&#x2F;&#x2F;www.amazon.com&#x2F;gp&#x2F;product&#x2F;1539436071?psc=1"" rel=""nofollow"">https:&#x2F;&#x2F;www.amazon.com&#x2F;gp&#x2F;product&#x2F;1539436071?psc=1</a><p>* the books by AOPS: <a href=""https:&#x2F;&#x2F;artofproblemsolving.com&#x2F;store"" rel=""nofollow"">https:&#x2F;&#x2F;artofproblemsolving.com&#x2F;store</a>",sn9,1721519611,,
41019088,,"My 2 cents on the topic is that for the most part I&#x27;ve had a lot of success choosing what to be interested in based on good book recommendations on the internet rather than looking for good book recommendations on the internet based on what im interested in<p>If you&#x27;re learning for fun, probably every topic in the history of the universe can be interesting given the right approach",RheingoldRiver,1721504048,,
41022315,,"Use the darknet.  Get a list of possible texts, then download them.  Figure out which one teaches the way you need to learn, then go buy that one.  Used.",BarbaryCoast,1721535087,,
41018594,,"I found the text and workbooks for my mathematics courses at the Open University in the Netherlands absolutely fantastic. They are created &#x2F; supervised by a famous (educational) mathematician in NL named Jan van de Craats.<p>The method was designed for self study, and the absolute best I had ever worked through. Perhaps material from other similar institutes are of similar quality?<p><a href=""https:&#x2F;&#x2F;nl.m.wikipedia.org&#x2F;wiki&#x2F;Jan_van_de_Craats"" rel=""nofollow"">https:&#x2F;&#x2F;nl.m.wikipedia.org&#x2F;wiki&#x2F;Jan_van_de_Craats</a>",mvdwoord,1721500603,,
41019285,,"Ahhh, the good old gym analogy...<p>We use it<p>We love it<p>And it is our mainstay for understanding all things personally growth related<p>Where would we be without it?<p>We would be lost in darkness and ignorance",spoonfeeder006,1721505572,,
